GDP/breakdown at current prices in National currency (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CountryID,Country,Currency,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
184,Cook Islands,New Zealand Dollar,Other Activities (ISIC J-P),"3,036,393","3,140,762","3,479,710","3,975,956","4,543,044","5,191,098","5,931,691","6,619,163","7,133,866","8,188,583","9,494,129","11,136,740","13,236,933","15,812,123","19,287,782","23,814,713","31,534,454","35,973,790","43,748,467","50,341,697","51,857,320","52,123,877","61,178,827","69,753,393","74,641,742","85,608,885","77,011,334","70,550,311","72,919,848","73,023,541","74,582,992","91,432,823","96,342,683","98,080,375","101,662,425","107,714,407","117,918,739","115,471,965","128,743,093","140,099,727","142,708,580","141,866,530","142,454,578","141,852,356","144,457,335","163,472,416","170,241,925","177,381,955","184,466,323","200,997,607","185,645,779"
184,Cook Islands,New Zealand Dollar,Total Value Added,"9,938,342","9,867,604","9,716,143","10,843,824","12,280,997","14,118,011","16,476,519","19,642,727","21,377,603","22,565,795","24,130,255","26,156,134","28,765,087","32,946,737","41,187,596","49,404,669","63,215,734","70,827,961","80,338,275","91,009,588","100,103,871","109,123,208","127,104,167","142,908,621","154,917,540","160,467,142","152,931,776","145,702,854","154,640,087","165,133,309","186,204,804","216,830,187","228,124,199","247,220,735","255,182,204","248,275,982","274,489,510","274,693,006","285,519,073","315,852,162","303,755,833","311,532,961","332,294,358","319,954,714","338,260,836","386,104,708","396,622,364","434,243,937","459,205,852","476,710,882","382,626,253"
188,Costa Rica,Costa Rican Colon,Final consumption expenditure,"8,372,566,539","9,082,911,304","10,224,621,298","12,309,411,367","17,257,391,280","21,495,990,281","24,905,741,216","31,247,399,508","37,214,645,386","42,702,591,462","50,316,505,914","63,091,176,492","103,015,556,471","144,688,686,611","182,758,021,040","218,603,574,944","265,409,727,272","320,526,292,515","394,511,699,504","477,226,162,969","601,289,128,092","759,682,047,761","980,273,020,815","1,175,068,261,902","1,407,587,206,885","1,746,546,263,633","2,092,981,454,645","2,474,686,482,224","2,866,614,807,422","3,312,558,982,475","3,700,603,444,990","4,188,562,673,053","4,896,306,919,044","5,716,338,974,872","6,675,875,646,575","7,980,482,193,031","9,534,633,599,237","11,389,794,585,185","13,644,366,621,764","14,460,807,836,366","16,241,480,071,983","18,087,218,790,122","19,926,687,406,732","21,208,770,121,142","23,308,937,436,428","24,713,372,126,803","25,891,653,891,309","27,983,792,358,249","29,171,886,063,939","30,509,677,584,780","29,651,170,747,728"
188,Costa Rica,Costa Rican Colon,Household consumption expenditure (including Non-profit institutions serving households),"7,520,617,924","8,054,339,196","8,996,568,539","10,837,202,603","15,294,792,582","18,838,326,189","21,470,933,754","26,875,448,570","31,948,148,402","36,216,353,414","42,478,578,661","53,754,027,470","88,270,611,672","124,400,881,009","156,261,380,170","186,213,943,171","225,980,090,851","276,212,497,025","337,753,220,473","402,126,892,609","502,641,790,237","643,447,165,828","840,775,431,940","1,001,063,932,245","1,188,554,571,293","1,477,688,866,228","1,776,110,680,146","2,104,278,709,125","2,418,579,788,108","2,771,463,992,554","3,065,409,991,796","3,437,422,346,967","4,020,046,764,010","4,718,107,287,341","5,536,779,191,981","6,686,350,557,703","8,005,735,254,475","9,611,264,044,876","11,443,597,177,075","11,685,019,507,220","12,950,245,189,482","14,419,471,969,858","15,938,569,443,022","16,846,917,830,735","18,545,546,680,801","19,596,141,697,372","20,535,471,569,260","22,365,798,520,191","23,343,665,106,265","24,175,439,540,684","23,244,297,371,881"
188,Costa Rica,Costa Rican Colon,General government final consumption expenditure,"851,948,614","1,028,572,108","1,228,052,759","1,472,208,764","1,962,598,698","2,657,664,092","3,434,807,462","4,371,950,938","5,266,496,983","6,486,238,048","7,837,927,253","9,337,149,022","14,744,944,800","20,287,805,602","26,496,640,870","32,389,631,773","39,429,636,421","44,313,795,490","56,758,479,030","75,099,270,360","98,647,337,854","116,234,881,933","139,497,588,875","174,004,329,657","219,032,635,592","268,857,397,405","316,870,774,499","370,407,773,099","448,035,019,315","541,094,989,921","635,193,453,194","751,140,326,085","876,260,155,034","998,231,687,531","1,139,096,454,595","1,294,131,635,328","1,528,898,344,762","1,778,530,540,309","2,200,769,444,689","2,775,788,329,147","3,291,234,882,501","3,667,746,820,264","3,988,117,963,711","4,361,852,290,407","4,763,390,755,627","5,117,230,429,432","5,356,182,322,049","5,617,993,838,058","5,828,220,957,673","6,334,238,044,096","6,406,873,375,847"
188,Costa Rica,Costa Rican Colon,Gross capital formation,"1,251,584,569","1,622,389,848","1,690,573,186","2,277,136,701","3,300,820,796","3,397,024,684","4,569,217,695","5,968,377,160","6,616,585,885","8,177,330,523","10,277,003,739","15,481,353,902","22,481,821,322","29,206,753,334","34,561,480,448","47,859,099,483","58,060,447,737","72,078,194,908","79,923,014,904","105,761,698,122","134,024,158,919","162,127,836,599","235,377,370,269","286,498,987,692","342,120,247,386","406,443,469,745","430,577,928,430","588,428,014,251","797,570,855,299","858,438,982,440","957,183,612,367","1,056,884,786,807","1,186,296,757,911","1,305,849,976,633","1,542,818,690,676","1,816,200,451,561","2,448,743,020,937","3,234,311,565,794","3,989,148,634,603","3,252,537,813,821","3,927,514,646,508","4,335,123,038,385","4,715,940,964,502","4,988,309,984,677","5,382,738,131,497","5,688,531,044,963","6,055,093,360,088","6,204,136,730,736","6,358,773,514,434","6,079,801,998,194","5,476,444,963,399"
188,Costa Rica,Costa Rican Colon,Gross fixed capital formation (including Acquisitions less disposals of valuables),"1,398,062,994","1,738,221,628","1,981,506,606","2,479,084,932","3,495,157,486","4,067,592,727","5,334,656,118","6,482,829,113","7,653,018,847","9,962,574,880","10,892,782,148","15,123,298,752","21,806,480,200","25,616,477,068","35,974,252,433","42,096,007,009","50,663,821,406","61,991,434,171","72,887,518,830","96,019,406,782","128,876,088,821","149,821,714,484","223,141,562,575","277,835,288,998","329,196,634,801","411,636,414,103","435,473,998,438","565,401,376,930","778,434,411,860","858,732,642,513","911,046,909,832","1,042,137,967,200","1,180,192,804,888","1,362,664,418,262","1,620,097,142,805","1,910,788,553,777","2,356,698,783,557","3,106,286,583,626","3,848,816,427,367","3,702,119,041,425","3,852,760,228,014","4,201,994,796,098","4,757,427,818,505","5,045,639,806,946","5,555,449,276,055","5,729,323,420,644","6,034,449,760,675","6,242,906,054,220","6,472,338,591,465","6,231,123,147,669","5,956,786,185,226"
188,Costa Rica,Costa Rican Colon,Changes in inventories,"-146,478,425","-115,831,781","-290,933,420","-201,948,231","-194,336,690","-670,568,043","-765,438,424","-514,451,952","-1,036,432,963","-1,785,244,358","-615,778,409","358,055,150","675,341,123","3,590,276,266","-1,412,771,985","5,763,092,474","7,396,626,331","10,086,760,738","7,035,496,074","9,742,291,340","5,148,070,098","12,306,122,115","12,235,807,694","8,663,698,694","12,923,612,585","-5,192,944,358","-4,896,070,008","23,026,637,321","19,136,443,439","-293,660,074","46,136,702,535","14,746,819,607","6,103,953,024","-56,814,441,629","-77,278,452,130","-94,588,102,216","92,044,237,379","128,024,982,168","140,332,207,236","-449,581,227,604","74,754,418,494","133,128,242,287","-41,486,854,003","-57,329,822,269","-172,711,144,557","-40,792,375,681","20,643,599,413","-38,769,323,484","-113,565,077,031","-151,321,149,476","-480,341,221,827"
188,Costa Rica,Costa Rican Colon,Exports of goods and services,"2,020,707,649","2,128,641,923","2,762,894,874","3,482,827,610","4,873,733,205","5,621,484,053","6,650,754,194","9,044,224,542","9,468,172,567","10,360,577,597","12,198,798,431","27,492,083,631","48,914,255,244","51,854,073,310","62,363,755,987","67,661,437,218","85,991,347,512","100,150,766,470","132,411,987,206","165,167,257,608","198,913,965,519","294,321,187,548","406,416,810,235","490,975,602,335","591,065,070,334","793,035,381,520","970,581,139,471","1,220,875,188,432","1,547,251,874,026","1,733,096,819,802","1,986,407,697,613","2,128,354,610,501","2,339,896,994,859","2,800,475,213,788","3,439,981,919,780","4,162,606,967,348","5,030,197,498,145","5,636,474,551,022","6,290,129,388,303","6,104,341,251,259","6,500,883,512,377","7,021,692,714,171","7,518,095,807,223","7,789,537,800,299","8,782,032,659,861","9,050,265,553,590","10,020,826,565,404","11,251,900,411,085","12,100,972,629,734","12,713,163,085,450","11,139,625,677,351"
188,Costa Rica,Costa Rican Colon,Imports of goods and services,"2,790,538,581","3,275,419,398","3,719,481,167","4,634,817,404","7,866,943,872","8,012,902,894","8,928,239,130","11,833,813,212","13,456,679,620","15,910,770,287","18,857,163,417","34,028,243,070","50,854,349,594","58,835,092,025","68,498,074,027","79,506,847,685","93,011,767,998","125,879,760,541","154,923,131,944","204,049,475,156","266,559,518,477","335,090,989,907","470,149,327,562","590,130,464,380","693,647,841,717","866,162,227,959","1,068,414,968,121","1,349,833,170,771","1,691,983,749,819","1,831,764,585,544","2,017,144,230,497","2,119,717,616,136","2,457,109,412,138","2,937,104,121,555","3,508,538,455,987","4,382,267,385,079","5,400,254,127,513","6,371,527,790,864","7,714,669,946,156","6,191,539,156,650","6,867,867,638,161","7,820,509,986,198","8,407,855,609,166","8,523,663,266,765","9,472,380,607,316","9,280,249,861,638","9,911,285,604,754","11,096,182,002,465","11,665,513,991,242","11,744,498,574,772","10,283,746,201,026"
188,Costa Rica,Costa Rican Colon,Gross Domestic Product (GDP),"8,329,594,901","9,110,853,457","10,488,268,460","12,972,466,419","16,871,099,802","21,452,696,139","26,394,284,164","33,613,266,411","38,544,641,905","44,148,767,823","52,857,502,906","72,895,763,619","124,471,593,991","165,077,890,420","208,094,343,963","252,657,995,824","314,774,433,873","363,225,230,021","446,470,116,377","543,703,615,902","667,450,120,253","881,040,082,001","1,151,917,873,758","1,362,412,387,549","1,647,124,682,889","2,079,862,886,938","2,425,725,554,424","2,934,156,514,136","3,519,453,786,930","4,072,330,199,172","4,627,050,524,474","5,254,084,454,225","5,965,391,259,676","6,885,560,043,737","8,150,137,801,044","9,577,022,226,860","11,613,319,990,806","13,889,052,911,136","16,208,974,698,512","17,626,147,744,796","19,802,010,592,708","21,623,524,556,481","23,752,868,569,291","25,462,954,639,353","28,001,327,620,471","30,171,918,863,718","32,056,288,212,048","34,343,647,497,605","35,966,118,216,865","37,558,144,093,652","35,983,495,187,452"
188,Costa Rica,Costa Rican Colon,"Agriculture, hunting, forestry, fishing (ISIC A-B)","1,292,284,983","1,282,608,241","1,452,391,088","1,808,671,155","2,257,320,128","3,006,827,824","3,706,192,400","5,069,733,397","5,422,494,648","5,629,225,057","6,485,176,922","11,563,707,357","21,010,847,206","25,024,056,256","30,412,242,453","32,849,022,170","45,331,140,367","45,231,733,829","55,222,530,669","64,521,000,564","72,614,276,158","105,236,334,730","137,079,944,564","161,149,270,857","202,925,233,486","265,351,557,879","293,573,348,140","366,860,268,889","444,118,777,007","452,423,381,726","427,947,721,772","440,267,912,527","502,748,279,155","608,688,879,179","721,483,513,276","825,753,548,763","978,982,923,233","1,099,361,738,896","1,130,893,757,203","1,242,578,146,506","1,284,197,893,600","1,210,889,723,452","1,218,722,136,390","1,217,982,478,274","1,368,672,353,726","1,432,897,745,407","1,575,360,054,808","1,614,074,616,460","1,565,256,117,507","1,558,661,031,104","1,565,994,257,406"
188,Costa Rica,Costa Rican Colon,"Mining, Manufacturing, Utilities (ISIC C-E)","1,708,899,134","1,933,273,372","2,263,804,615","2,908,658,897","3,894,143,614","4,916,012,672","5,889,652,876","7,251,049,139","8,163,479,544","9,122,712,831","11,252,134,118","16,001,966,901","28,963,909,097","43,105,999,830","54,987,434,717","65,290,513,392","78,286,522,534","90,427,045,138","110,575,153,388","130,369,702,696","152,937,010,154","209,805,347,227","277,244,156,794","316,743,292,980","369,159,424,738","462,079,070,516","545,483,596,919","660,616,698,558","775,223,774,082","891,841,633,688","1,006,831,059,463","1,109,951,665,141","1,241,536,719,244","1,411,398,381,623","1,668,010,296,204","1,940,239,347,994","2,255,815,340,895","2,598,555,222,187","2,875,483,928,079","3,101,102,745,381","3,511,628,401,565","3,720,854,952,102","4,021,674,538,780","4,133,389,773,652","4,338,348,436,597","4,431,911,839,942","4,726,319,515,044","5,035,954,140,951","5,394,478,218,038","5,609,699,807,173","5,673,377,711,562"
188,Costa Rica,Costa Rican Colon,Manufacturing (ISIC D),"1,577,455,109","1,778,464,157","2,072,656,207","2,698,313,508","3,622,156,416","4,510,057,309","5,367,340,929","6,585,375,887","7,452,004,649","8,339,724,709","10,142,799,368","14,248,067,992","26,115,095,796","37,224,483,301","48,292,451,382","57,577,702,208","69,241,473,226","79,938,981,844","98,002,958,343","114,156,750,073","133,430,702,240","181,212,016,136","238,457,827,728","268,631,120,523","314,132,638,036","395,318,200,410","464,371,293,412","570,928,605,329","666,911,892,283","760,609,235,602","847,561,979,057","915,651,597,193","1,037,575,551,462","1,177,584,255,649","1,376,440,224,407","1,615,403,206,827","1,914,569,515,091","2,240,459,875,334","2,453,107,565,142","2,494,628,459,897","2,886,271,907,962","3,091,329,664,360","3,296,396,554,286","3,270,113,940,513","3,440,775,688,027","3,502,079,275,726","3,720,185,080,955","4,029,884,150,181","4,313,838,871,929","4,466,479,840,098","4,571,134,176,105"
188,Costa Rica,Costa Rican Colon,Construction (ISIC F),"443,885,735","549,649,124","679,449,645","812,455,118","1,110,515,576","1,392,551,278","1,911,753,365","2,190,584,116","2,664,916,887","3,551,085,882","4,140,796,895","4,743,327,713","4,815,439,114","6,071,779,968","9,305,575,686","11,332,707,293","13,023,319,028","14,678,676,301","16,896,502,502","23,163,784,490","26,915,179,820","31,326,795,088","43,915,807,962","55,984,244,941","69,116,140,353","90,543,576,664","84,862,402,951","103,482,087,502","139,326,421,314","156,090,182,274","170,521,522,194","214,949,903,852","224,135,928,464","253,477,534,459","342,552,244,810","384,059,328,349","498,848,823,967","720,066,574,056","942,313,531,707","1,045,049,833,584","1,106,787,640,132","1,163,871,280,478","1,252,620,802,561","1,301,670,886,574","1,434,518,788,431","1,592,780,250,137","1,572,744,735,386","1,597,363,291,433","1,662,926,004,462","1,567,323,394,887","1,409,124,390,376"
188,Costa Rica,Costa Rican Colon,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","1,556,818,823","1,716,929,292","1,908,834,749","2,416,419,004","3,168,143,337","3,638,254,929","4,351,371,064","5,830,973,490","6,756,434,715","8,012,336,698","9,441,975,573","11,923,120,086","23,988,182,078","28,953,877,710","35,997,602,842","45,997,126,221","53,786,898,011","66,434,489,584","80,159,704,106","94,348,217,008","119,285,706,552","158,360,609,911","204,334,040,209","241,938,943,048","273,638,364,366","333,355,508,597","384,806,793,460","462,481,432,890","556,628,912,261","618,324,609,919","687,170,031,459","766,444,781,094","841,210,019,073","971,582,871,587","1,133,123,902,413","1,326,187,102,710","1,626,483,736,012","1,953,409,648,398","2,306,641,696,970","2,222,633,160,186","2,450,460,260,997","2,688,170,222,142","2,875,633,509,420","3,113,049,001,218","3,450,517,457,181","3,738,423,424,313","3,922,647,270,684","4,323,423,321,310","4,526,652,933,506","4,521,558,391,586","3,682,935,967,111"
188,Costa Rica,Costa Rican Colon,"Transport, storage and communication (ISIC I)","494,130,772","569,873,445","652,829,706","786,281,082","1,065,807,614","1,422,880,216","1,722,244,114","1,967,506,103","2,302,937,941","2,605,908,633","3,145,124,330","4,607,679,279","8,091,842,240","11,330,743,213","14,142,239,101","17,626,402,063","20,989,737,427","25,371,992,083","31,319,595,317","37,779,363,292","47,761,165,565","64,713,097,158","81,133,301,294","95,131,819,367","110,387,117,268","135,033,370,014","152,197,122,378","178,791,644,842","195,852,394,166","213,754,136,439","260,828,558,394","309,675,883,175","373,613,152,965","455,085,362,963","549,402,625,509","663,509,311,250","825,609,974,978","974,097,934,677","1,125,191,331,965","1,170,904,381,348","1,376,422,407,976","1,561,889,084,045","1,741,140,163,221","1,883,881,509,301","2,222,026,806,951","2,532,332,318,870","2,712,326,091,156","3,090,484,925,952","3,324,273,318,290","3,550,455,523,665","3,256,291,054,653"
188,Costa Rica,Costa Rican Colon,Other Activities (ISIC J-P),"2,148,472,014","2,343,683,003","2,673,816,713","3,170,137,271","4,010,348,864","5,270,975,004","6,479,727,221","7,952,915,073","9,368,164,262","10,824,770,333","13,162,774,128","16,248,117,745","23,610,095,161","33,445,657,986","42,359,747,509","56,266,978,434","73,071,516,606","90,633,942,758","114,261,115,910","147,129,674,305","192,139,682,749","242,101,946,541","306,359,357,924","381,785,749,795","486,482,216,001","618,454,850,154","747,992,033,436","904,867,906,661","1,110,616,834,404","1,375,641,521,974","1,637,753,659,276","1,902,460,035,861","2,212,473,348,011","2,551,334,917,908","2,987,405,887,863","3,545,022,142,926","4,304,278,278,485","5,124,795,200,907","6,200,416,501,513","7,368,946,467,268","8,432,097,149,824","9,412,134,580,626","10,653,017,437,517","11,699,240,186,691","12,919,895,253,034","14,034,329,865,451","14,988,662,529,986","16,057,571,296,177","16,838,538,149,247","17,942,110,684,761","17,833,892,126,572"
188,Costa Rica,Costa Rican Colon,Total Value Added,"7,644,491,462","8,396,016,478","9,631,126,515","11,902,622,526","15,506,279,133","19,647,501,923","24,060,941,041","30,262,761,317","34,678,427,999","39,746,039,434","47,627,981,965","65,087,919,083","110,480,314,896","147,932,114,963","187,204,842,307","229,362,749,573","284,489,133,973","332,777,879,694","408,434,601,892","497,311,742,354","611,653,020,998","811,544,130,655","1,050,066,608,748","1,252,733,320,988","1,511,708,496,212","1,904,817,933,823","2,208,915,297,283","2,677,100,039,342","3,221,767,113,234","3,708,075,466,019","4,191,052,552,558","4,743,750,181,649","5,395,717,446,913","6,251,567,947,718","7,401,978,470,075","8,684,770,781,993","10,490,019,077,570","12,470,286,319,122","14,580,940,747,437","16,151,214,734,273","18,161,593,754,095","19,757,809,842,846","21,762,808,587,889","23,349,213,835,709","25,733,979,095,920","27,762,675,444,120","29,498,060,197,062","31,718,871,592,283","33,312,124,741,051","34,749,808,833,175","33,421,615,507,680"
384,Côte d'Ivoire,CFA Franc BCEAO,Final consumption expenditure,"310,993,000,000","340,965,000,000","365,048,000,000","435,719,000,000","536,830,000,000","657,911,000,000","810,404,000,000","1,045,820,000,000","1,290,500,000,000","1,492,728,000,000","1,745,713,000,000","1,893,355,000,000","2,018,243,000,000","2,102,800,000,000","2,237,000,000,000","2,278,000,000,000","2,493,600,000,000","2,542,800,000,000","2,557,600,000,000","3,049,000,000,000","2,907,000,000,000","2,946,000,000,000","2,914,000,000,000","2,864,000,000,000","3,625,000,000,000","4,490,000,000,000","5,045,164,000,000","5,374,952,000,000","5,872,350,000,000","6,017,000,000,000","6,287,000,000,000","6,730,370,000,000","6,820,000,000,000","7,207,500,000,000","7,246,100,000,000","7,461,565,000,000","7,701,777,000,000","8,293,933,000,000","8,784,038,000,000","9,213,615,000,000","10,260,275,518,518","10,656,503,537,162","12,638,141,978,763","14,356,700,001,126","16,820,946,815,642","20,185,000,000,000","21,767,000,000,000","23,538,000,000,000","25,641,000,000,000","27,024,000,000,000","27,498,324,642,852"
384,Côte d'Ivoire,CFA Franc BCEAO,Household consumption expenditure (including Non-profit institutions serving households),"246,058,000,000","267,101,000,000","287,824,000,000","340,080,000,000","418,142,000,000","517,272,000,000","633,187,000,000","839,252,000,000","1,003,294,000,000","1,143,428,000,000","1,388,110,000,000","1,495,383,000,000","1,590,491,000,000","1,663,500,000,000","1,783,700,000,000","1,836,400,000,000","2,007,700,000,000","2,041,000,000,000","2,035,200,000,000","2,313,000,000,000","2,238,000,000,000","2,296,000,000,000","2,225,000,000,000","2,191,000,000,000","2,790,000,000,000","3,554,000,000,000","4,061,794,000,000","4,345,594,000,000","4,853,697,000,000","4,887,000,000,000","5,108,000,000,000","5,595,020,000,000","5,684,300,000,000","5,891,600,000,000","5,943,500,000,000","6,161,399,000,000","6,435,682,000,000","6,995,110,000,000","7,409,617,000,000","7,765,162,000,000","8,703,686,033,709","9,238,968,287,756","10,814,498,360,530","12,279,398,045,672","14,441,603,048,002","17,655,000,000,000","18,939,000,000,000","20,380,000,000,000","22,218,000,000,000","23,426,000,000,000","23,824,508,255,676"
384,Côte d'Ivoire,CFA Franc BCEAO,General government final consumption expenditure,"64,935,000,000","73,864,000,000","77,224,000,000","95,639,000,000","118,688,000,000","140,639,000,000","177,217,000,000","206,568,000,000","287,206,000,000","349,300,000,000","357,603,000,000","397,972,000,000","427,752,000,000","439,300,000,000","453,300,000,000","441,600,000,000","485,900,000,000","501,800,000,000","522,400,000,000","736,000,000,000","669,000,000,000","650,000,000,000","689,000,000,000","673,000,000,000","835,000,000,000","936,000,000,000","983,370,000,000","1,029,358,000,000","1,018,653,000,000","1,130,000,000,000","1,179,000,000,000","1,135,350,000,000","1,135,700,000,000","1,315,900,000,000","1,302,600,000,000","1,300,166,000,000","1,266,095,000,000","1,298,823,000,000","1,374,421,000,000","1,448,453,000,000","1,556,589,484,809","1,417,535,249,406","1,823,643,618,233","2,077,301,955,454","2,379,343,767,640","2,530,000,000,000","2,828,000,000,000","3,158,000,000,000","3,423,000,000,000","3,598,000,000,000","3,673,794,951,667"
384,Côte d'Ivoire,CFA Franc BCEAO,Gross capital formation,"91,311,000,000","96,002,000,000","97,378,000,000","129,723,000,000","162,805,000,000","187,392,000,000","256,099,000,000","420,750,000,000","530,795,000,000","543,587,000,000","570,461,000,000","594,363,000,000","576,524,000,000","470,700,000,000","348,200,000,000","406,100,000,000","382,500,000,000","373,400,000,000","387,000,000,000","277,000,000,000","197,000,000,000","218,000,000,000","159,000,000,000","262,000,000,000","573,000,000,000","784,000,000,000","679,146,000,000","945,290,000,000","1,107,020,000,000","1,024,000,000,000","859,000,000,000","830,180,000,000","489,500,000,000","931,100,000,000","781,900,000,000","1,020,832,000,000","706,480,000,000","966,351,000,000","1,309,269,000,000","996,964,000,000","1,793,765,021,420","574,010,089,026","2,796,444,790,387","4,402,960,996,004","5,138,453,029,582","6,361,248,000,000","6,180,408,000,000","6,027,525,000,000","6,836,000,000,000","6,880,000,000,000","7,801,953,605,201"
384,Côte d'Ivoire,CFA Franc BCEAO,Gross fixed capital formation (including Acquisitions less disposals of valuables),"83,881,000,000","92,364,000,000","94,250,000,000","121,960,000,000","143,655,000,000","183,946,000,000","247,181,000,000","397,632,000,000","529,041,000,000","526,717,000,000","523,605,000,000","558,384,000,000","538,661,000,000","461,800,000,000","387,500,000,000","369,100,000,000","374,800,000,000","356,800,000,000","351,000,000,000","321,000,000,000","250,000,000,000","254,000,000,000","251,000,000,000","248,000,000,000","473,000,000,000","679,000,000,000","846,561,000,000","951,349,000,000","1,065,748,000,000","1,124,000,000,000","935,000,000,000","708,960,000,000","866,600,000,000","734,200,000,000","817,600,000,000","826,102,000,000","911,057,000,000","1,132,444,000,000","1,186,632,000,000","1,246,199,000,000","1,654,171,103,025","1,273,046,812,314","2,266,313,163,561","3,701,666,067,045","5,065,543,117,367","6,408,248,000,000","6,117,408,000,000","6,027,525,000,000","6,368,000,000,000","7,240,000,000,000","8,170,327,953,342"
384,Côte d'Ivoire,CFA Franc BCEAO,Changes in inventories,"7,430,000,000","3,638,000,000","3,128,000,000","7,763,000,000","19,150,000,000","3,446,000,000","8,918,000,000","23,118,000,000","1,754,000,000","16,870,000,000","46,856,000,000","35,979,000,000","37,863,000,000","8,900,000,000","-39,300,000,000","37,000,000,000","7,700,000,000","16,600,000,000","36,000,000,000","-44,000,000,000","-53,000,000,000","-36,000,000,000","-92,000,000,000","14,000,000,000","100,000,000,000","105,000,000,000","-167,415,000,000","-6,059,000,000","41,272,000,000","-100,000,000,000","-76,000,000,000","121,220,000,000","-377,100,000,000","196,900,000,000","-35,700,000,000","194,730,000,000","-204,577,000,000","-166,093,000,000","122,637,000,000","-249,235,000,000","139,593,918,395","-699,036,723,287","530,131,626,826","701,294,928,960","72,909,912,215","-47,000,000,000","63,000,000,000",,"468,000,000,000","-360,000,000,000","-368,374,348,141"
384,Côte d'Ivoire,CFA Franc BCEAO,Exports of goods and services,"153,808,000,000","157,231,000,000","174,609,000,000","221,519,000,000","345,511,000,000","315,235,000,000","476,319,000,000","669,473,000,000","668,252,000,000","692,132,000,000","773,515,000,000","826,632,000,000","928,709,000,000","963,100,000,000","1,354,600,000,000","1,466,300,000,000","1,252,800,000,000","1,013,500,000,000","931,000,000,000","997,000,000,000","931,000,000,000","888,000,000,000","942,000,000,000","846,000,000,000","1,827,000,000,000","2,051,000,000,000","2,563,626,000,000","2,936,248,000,000","3,080,096,000,000","3,074,000,000,000","3,028,000,000,000","3,339,270,000,000","4,084,400,000,000","3,726,700,000,000","4,058,300,000,000","4,496,718,000,000","4,874,327,000,000","4,604,547,000,000","5,111,172,000,000","5,829,699,000,000","6,242,947,502,490","6,454,973,462,818","6,700,569,929,530","6,425,543,129,140","6,872,125,942,161","7,409,581,000,000","6,990,871,000,000","7,464,825,000,000","7,295,000,000,000","8,155,000,000,000","7,483,419,413,400"
384,Côte d'Ivoire,CFA Franc BCEAO,Imports of goods and services,"141,250,000,000","154,421,000,000","165,198,000,000","220,767,000,000","306,126,000,000","325,993,000,000","428,865,000,000","596,778,000,000","706,539,000,000","783,781,000,000","939,803,000,000","1,022,949,000,000","1,036,932,000,000","930,700,000,000","950,400,000,000","1,015,600,000,000","957,200,000,000","898,000,000,000","852,000,000,000","905,000,000,000","797,000,000,000","799,000,000,000","830,000,000,000","814,000,000,000","1,409,000,000,000","1,782,000,000,000","2,078,126,000,000","2,414,634,000,000","2,601,958,000,000","2,381,000,000,000","2,569,000,000,000","2,695,230,000,000","2,788,300,000,000","2,969,200,000,000","3,340,900,000,000","3,967,360,000,000","3,974,676,000,000","4,115,648,000,000","4,356,439,000,000","4,576,778,000,000","5,360,695,307,117","4,506,377,910,246","6,191,754,265,490","6,054,785,809,650","6,119,182,618,939","6,869,095,000,000","6,514,904,000,000","7,075,570,000,000","7,549,000,000,000","7,760,000,000,000","7,373,871,695,205"
384,Côte d'Ivoire,CFA Franc BCEAO,Gross Domestic Product (GDP),"414,862,000,000","439,777,000,000","471,837,000,000","566,194,000,000","739,020,000,000","834,545,000,000","1,113,957,000,000","1,539,265,000,000","1,783,008,000,000","1,944,666,000,000","2,149,886,000,000","2,291,401,000,000","2,486,544,000,000","2,605,913,000,000","2,989,400,000,000","3,134,800,000,000","3,171,700,000,000","3,031,700,000,000","3,054,000,000,000","3,418,000,000,000","3,238,000,000,000","3,253,000,000,000","3,185,000,000,000","3,158,000,000,000","4,616,000,000,000","5,543,000,000,000","6,209,810,000,000","6,841,856,000,000","7,457,508,000,000","7,734,000,000,000","7,605,000,000,000","8,204,580,000,000","8,605,700,000,000","8,896,200,000,000","8,745,500,000,000","9,011,755,000,000","9,307,908,000,000","9,749,183,000,000","10,848,040,000,000","11,463,500,000,000","13,007,967,057,911","13,492,891,164,428","16,078,455,070,361","19,170,659,971,689","22,868,121,602,353","27,086,150,000,000","28,423,874,000,000","29,955,010,000,000","32,222,000,000,000","34,299,000,000,000","35,192,985,841,469"
